Jugador,Temporada,Equipo,Pos,Edad,Partidos,Minutos,Goles,Asistencias,G+A,Penales,Amarillas,2a Amarillas,Rojas,Tiros,Tiros a puerta,Faltas hechas,Faltas recibidas,Intercepciones,Entradas ganadas,Goles recibidos,Tiros a puerta recibidos,Victorias,Empates,Derrotas,Partidos sin goles,Tiros a puerta parados (%),Penaltis parados (%)
Thibaut Courtois,23/24,Real Madrid,GK,31.0,4.0,332.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,0.0,100.0,
Thibaut Courtois,24/25,Real Madrid,GK,32.0,30.0,2700.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,29.0,106.0,20.0,6.0,4.0,11.0,72.6,0.0
Thibaut Courtois,25/26,Real Madrid,GK,33.0,32.0,2880.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,28.0,98.0,24.0,3.0,5.0,13.0,71.4,0.0
Thomas Lemar,21/22,Atlético Madrid,MF,25.0,24.0,1440.0,4.0,5.0,9.0,,2.0,0.0,0.0,29.0,8.0,11.0,21.0,8.0,14.0,,,,,,,,
Thomas Lemar,22/23,Atlético Madrid,MF,26.0,27.0,1252.0,1.0,3.0,4.0,,1.0,0.0,0.0,13.0,6.0,7.0,17.0,7.0,18.0,,,,,,,,
Thomas Lemar,23/24,Atlético Madrid,MF,27.0,3.0,164.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,,,,,,,,
Thomas Lemar,24/25,Atlético Madrid,MF,28.0,5.0,85.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,,,,,,,,
Thomas Lemar,25/26,Girona,MF,29.0,27.0,1258.0,3.0,1.0,4.0,,4.0,0.0,0.0,17.0,8.0,19.0,20.0,5.0,15.0,,,,,,,,
Tomas Marques,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Marques,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Marques,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Marques,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Marques,25/26,Barcelona,MF,18.0,2.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
Tomás Mendes,21/22,Alavés,MF,16.0,1.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Tomás Mendes,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomás Mendes,23/24,Alavés,MF,18.0,1.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Tomás Mendes,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomás Mendes,25/26,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Fernández,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Fernández,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Fernández,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Fernández,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Fernández,25/26,Barcelona,FW,17.0,1.0,45.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Toni Martínez,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Martínez,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Martínez,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Toni Martínez,24/25,Alavés,FW,27.0,28.0,1012.0,4.0,0.0,4.0,,1.0,0.0,0.0,46.0,15.0,17.0,12.0,0.0,6.0,,,,,,,,
Toni Martínez,25/26,Alavés,FW,28.0,37.0,2714.0,14.0,3.0,17.0,,2.0,0.0,0.0,93.0,36.0,46.0,37.0,4.0,15.0,,,,,,,,
Trent Alexander-Arnold,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,25/26,Real Madrid,DF,26.0,21.0,1163.0,0.0,4.0,4.0,,4.0,0.0,0.0,10.0,2.0,10.0,5.0,13.0,10.0,,,,,,,,
Tyrhys Dolan,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrhys Dolan,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrhys Dolan,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrhys Dolan,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrhys Dolan,25/26,Espanyol,MF,23.0,36.0,2415.0,2.0,5.0,7.0,,7.0,1.0,1.0,34.0,12.0,37.0,46.0,15.0,35.0,,,,,,,,
Umar Sadiq,21/22,Almería,FW,24.0,36.0,3036.0,18.0,9.0,27.0,,6.0,0.0,0.0,111.0,44.0,59.0,45.0,3.0,13.0,,,,,,,,
Umar Sadiq,22/23,Real Sociedad,FW,25.0,2.0,82.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,,,,,,,,
Umar Sadiq,22/23,Almería,FW,25.0,3.0,240.0,2.0,0.0,2.0,,1.0,0.0,0.0,7.0,3.0,9.0,2.0,0.0,0.0,,,,,,,,
Umar Sadiq,23/24,Real Sociedad,FW,26.0,26.0,1077.0,3.0,1.0,4.0,,4.0,0.0,0.0,33.0,10.0,45.0,19.0,0.0,10.0,,,,,,,,
Umar Sadiq,24/25,Valencia,FW,27.0,16.0,825.0,5.0,0.0,5.0,,4.0,0.0,0.0,20.0,7.0,29.0,16.0,1.0,6.0,,,,,,,,
Umar Sadiq,24/25,Real Sociedad,FW,27.0,7.0,227.0,0.0,0.0,0.0,,1.0,0.0,0.0,5.0,0.0,8.0,1.0,2.0,1.0,,,,,,,,
Umar Sadiq,25/26,Valencia,FW,28.0,20.0,911.0,4.0,2.0,6.0,,3.0,0.0,0.0,25.0,10.0,30.0,19.0,1.0,5.0,,,,,,,,
Umar Sadiq,25/26,Real Sociedad,FW,28.0,5.0,153.0,0.0,0.0,0.0,,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,
Unai Egiluz,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Unai Egiluz,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Unai Egiluz,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Unai Egiluz,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Unai Egiluz,25/26,,,,,,,,,,,,,,,,,,,,,,,,,,
Unai Elgezabal,21/22,Burgos,"MF,DF",28.0,39.0,3270.0,1.0,1.0,2.0,,12.0,0.0,0.0,23.0,6.0,45.0,29.0,40.0,34.0,,,,,,,,
Unai Elgezabal,22/23,Burgos,"MF,DF",29.0,39.0,3327.0,1.0,0.0,1.0,,12.0,0.0,0.0,25.0,7.0,29.0,27.0,33.0,29.0,,,,,,,,
Unai Elgezabal,23/24,Burgos,"DF,MF",30.0,35.0,2767.0,1.0,0.0,1.0,,11.0,0.0,0.0,19.0,4.0,31.0,17.0,33.0,26.0,,,,,,,,
Unai Elgezabal,24/25,Levante,DF,31.0,40.0,3600.0,0.0,0.0,0.0,,9.0,0.0,0.0,10.0,2.0,25.0,23.0,29.0,30.0,,,,,,,,
Unai Elgezabal,25/26,Levante,"DF,MF",32.0,12.0,958.0,1.0,0.0,1.0,,2.0,0.0,0.0,3.0,1.0,11.0,6.0,4.0,4.0,,,,,,,,
Unai López,21/22,Rayo Vallecano,MF,25.0,27.0,1160.0,0.0,0.0,0.0,,5.0,0.0,0.0,19.0,7.0,26.0,17.0,9.0,10.0,,,,,,,,
Unai López,22/23,Rayo Vallecano,MF,26.0,34.0,1254.0,1.0,2.0,3.0,,2.0,0.0,0.0,26.0,10.0,22.0,18.0,16.0,20.0,,,,,,,,
Unai López,23/24,Rayo Vallecano,MF,27.0,35.0,2108.0,1.0,2.0,3.0,,8.0,0.0,0.0,32.0,5.0,60.0,21.0,16.0,27.0,,,,,,,,
Unai López,24/25,Rayo Vallecano,MF,28.0,32.0,1707.0,3.0,1.0,4.0,,9.0,0.0,1.0,26.0,11.0,18.0,21.0,21.0,21.0,,,,,,,,
Unai López,25/26,Rayo Vallecano,MF,29.0,28.0,1612.0,0.0,4.0,4.0,,8.0,1.0,1.0,22.0,4.0,37.0,14.0,21.0,16.0,,,,,,,,
Unai Marrero,21/22,Real Sociedad B,GK,19.0,2.0,173.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,80.0,
Unai Marrero,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Unai Marrero,23/24,Real Sociedad,GK,21.0,2.0,142.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,50.0,0.0
Unai Marrero,24/25,Real Sociedad,GK,22.0,2.0,180.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,2.0,0.0,72.7,100.0
Unai Marrero,25/26,Real Sociedad,GK,23.0,1.0,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,87.5,
Unai Núñez,21/22,Athletic Club,DF,24.0,9.0,622.0,0.0,0.0,0.0,,2.0,0.0,0.0,6.0,1.0,10.0,7.0,9.0,5.0,,,,,,,,
Unai Núñez,22/23,Celta Vigo,DF,25.0,36.0,3151.0,0.0,0.0,0.0,,8.0,0.0,0.0,15.0,5.0,25.0,31.0,69.0,32.0,,,,,,,,
Unai Núñez,23/24,Celta Vigo,DF,26.0,34.0,2801.0,1.0,0.0,1.0,,4.0,0.0,0.0,22.0,5.0,37.0,24.0,49.0,30.0,,,,,,,,
Unai Núñez,24/25,Athletic Club,DF,27.0,10.0,645.0,0.0,0.0,0.0,,4.0,0.0,0.0,1.0,0.0,10.0,5.0,16.0,6.0,,,,,,,,
Unai Núñez,25/26,Valencia,DF,28.0,13.0,911.0,0.0,0.0,0.0,,3.0,0.0,0.0,9.0,1.0,12.0,7.0,11.0,11.0,,,,,,,,
Unai Simón,21/22,Athletic Club,GK,24.0,34.0,3060.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,114.0,13.0,11.0,10.0,12.0,72.8,0.0
Unai Simón,22/23,Athletic Club,GK,25.0,31.0,2745.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,107.0,13.0,6.0,12.0,9.0,65.4,0.0
Unai Simón,23/24,Athletic Club,GK,26.0,36.0,3182.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,33.0,121.0,18.0,11.0,7.0,15.0,72.7,75.0
Unai Simón,24/25,Athletic Club,GK,27.0,21.0,1890.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,61.0,10.0,8.0,3.0,10.0,77.0,50.0
Unai Simón,25/26,Athletic Club,GK,28.0,37.0,3330.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,54.0,151.0,13.0,6.0,18.0,6.0,64.2,40.0
Unai Vencedor Paris,21/22,Athletic Club,MF,20.0,34.0,2383.0,0.0,0.0,0.0,,4.0,0.0,0.0,20.0,2.0,28.0,35.0,18.0,12.0,,,,,,,,
Unai Vencedor Paris,22/23,Athletic Club,MF,21.0,10.0,193.0,0.0,0.0,0.0,,2.0,0.0,0.0,3.0,2.0,12.0,2.0,1.0,1.0,,,,,,,,
Unai Vencedor Paris,23/24,Eibar,MF,22.0,38.0,1358.0,2.0,3.0,5.0,,4.0,0.0,0.0,8.0,3.0,22.0,23.0,11.0,20.0,,,,,,,,
Unai Vencedor Paris,24/25,Racing Sant,MF,23.0,38.0,2737.0,0.0,2.0,2.0,,5.0,0.0,0.0,13.0,2.0,50.0,44.0,45.0,45.0,,,,,,,,
Unai Vencedor Paris,25/26,Levante,MF,24.0,16.0,812.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.0,0.0,25.0,8.0,4.0,13.0,,,,,,,,
Urko González,21/22,Real Sociedad B,DF,20.0,35.0,3022.0,0.0,1.0,1.0,,4.0,0.0,0.0,6.0,1.0,15.0,37.0,36.0,29.0,,,,,,,,
Urko González,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Urko González,23/24,Real Sociedad,MF,22.0,5.0,156.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,,,,,,,,
Urko González,24/25,Real Sociedad,MF,23.0,1.0,45.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
Urko González,24/25,Espanyol,MF,23.0,17.0,1374.0,0.0,2.0,2.0,,2.0,0.0,0.0,4.0,2.0,15.0,11.0,8.0,26.0,,,,,,,,
Urko González,25/26,Real Sociedad,"DF,MF",24.0,1.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Urko González,25/26,Espanyol,MF,24.0,35.0,2623.0,0.0,1.0,1.0,,7.0,0.0,0.0,18.0,1.0,42.0,42.0,29.0,33.0,,,,,,,,
Valentin Rosier,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentin Rosier,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentin Rosier,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentin Rosier,24/25,Leganés,DF,27.0,32.0,2595.0,1.0,2.0,3.0,,8.0,0.0,0.0,14.0,4.0,44.0,18.0,50.0,54.0,,,,,,,,
Valentin Rosier,25/26,Osasuna,"DF,MF",28.0,31.0,2547.0,1.0,1.0,2.0,,6.0,1.0,1.0,19.0,3.0,33.0,20.0,43.0,32.0,,,,,,,,
Valentín Gómez,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentín Gómez,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentín Gómez,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentín Gómez,24/25,Almería,MF,20.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Valentín Gómez,25/26,Real Betis,DF,22.0,28.0,1882.0,1.0,0.0,1.0,,5.0,0.0,0.0,11.0,5.0,26.0,11.0,23.0,25.0,,,,,,,,
Ville Koski,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Ville Koski,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Ville Koski,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Ville Koski,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Ville Koski,25/26,Alavés,DF,23.0,5.0,282.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,,,,,,,,
Vinicius Júnior,21/22,Real Madrid,"FW,MF",21.0,35.0,2690.0,17.0,10.0,27.0,,6.0,0.0,0.0,80.0,43.0,34.0,74.0,5.0,26.0,,,,,,,,
Vinicius Júnior,22/23,Real Madrid,FW,22.0,33.0,2823.0,10.0,9.0,19.0,,10.0,0.0,1.0,77.0,36.0,47.0,122.0,6.0,23.0,,,,,,,,
Vinicius Júnior,23/24,Real Madrid,FW,23.0,26.0,1864.0,15.0,5.0,20.0,,7.0,0.0,0.0,78.0,39.0,24.0,54.0,1.0,12.0,,,,,,,,
Vinicius Júnior,24/25,Real Madrid,"FW,MF",24.0,30.0,2253.0,11.0,8.0,19.0,,8.0,0.0,1.0,81.0,28.0,30.0,70.0,3.0,12.0,,,,,,,,
Vinicius Júnior,25/26,Real Madrid,"FW,MF",25.0,36.0,2815.0,16.0,5.0,21.0,,8.0,0.0,0.0,100.0,46.0,38.0,81.0,2.0,15.0,,,,,,,,
Víctor Chust,21/22,Cádiz,DF,21.0,25.0,1830.0,0.0,0.0,0.0,,2.0,0.0,0.0,9.0,2.0,14.0,8.0,16.0,11.0,,,,,,,,
Víctor Chust,22/23,Cádiz,DF,22.0,14.0,965.0,1.0,0.0,1.0,,3.0,0.0,0.0,2.0,2.0,11.0,4.0,11.0,7.0,,,,,,,,
Víctor Chust,23/24,Cádiz,DF,23.0,22.0,1864.0,0.0,1.0,1.0,,3.0,0.0,2.0,4.0,0.0,15.0,4.0,12.0,17.0,,,,,,,,
Víctor Chust,24/25,Cádiz,DF,24.0,40.0,3441.0,3.0,1.0,4.0,,8.0,0.0,0.0,8.0,4.0,35.0,5.0,42.0,35.0,,,,,,,,
Víctor Chust,25/26,Elche,DF,25.0,31.0,2166.0,1.0,0.0,1.0,,8.0,1.0,1.0,9.0,3.0,38.0,10.0,20.0,35.0,,,,,,,,
Víctor García,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Víctor García,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Víctor García,23/24,Alcorcón,"MF,DF",25.0,37.0,2764.0,3.0,3.0,6.0,,9.0,2.0,2.0,36.0,14.0,48.0,45.0,37.0,40.0,,,,,,,,
Víctor García,24/25,Eldense,"MF,DF",26.0,40.0,3163.0,4.0,4.0,8.0,,6.0,0.0,0.0,70.0,21.0,54.0,37.0,32.0,29.0,,,,,,,,
Víctor García,25/26,Levante,"MF,FW",27.0,21.0,1040.0,2.0,1.0,3.0,,1.0,0.0,0.0,19.0,8.0,13.0,11.0,7.0,15.0,,,,,,,,
Williot Swedberg,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Williot Swedberg,22/23,Celta Vigo,"FW,MF",18.0,4.0,55.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,
Williot Swedberg,23/24,Celta Vigo,FW,19.0,15.0,439.0,5.0,0.0,5.0,,1.0,0.0,0.0,12.0,6.0,6.0,11.0,1.0,5.0,,,,,,,,
Williot Swedberg,24/25,Celta Vigo,"FW,MF",20.0,32.0,1348.0,4.0,5.0,9.0,,1.0,0.0,0.0,32.0,15.0,21.0,32.0,3.0,16.0,,,,,,,,
Williot Swedberg,25/26,Celta Vigo,"FW,MF",21.0,29.0,1270.0,5.0,5.0,10.0,,2.0,0.0,0.0,23.0,12.0,30.0,34.0,4.0,17.0,,,,,,,,
Willy Kambwala,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Willy Kambwala,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Willy Kambwala,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Willy Kambwala,24/25,Villarreal,DF,19.0,19.0,1117.0,0.0,0.0,0.0,,1.0,0.0,1.0,4.0,1.0,5.0,0.0,10.0,11.0,,,,,,,,
Willy Kambwala,25/26,Villarreal,DF,20.0,2.0,86.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Wojciech Szczęsny,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Wojciech Szczęsny,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Wojciech Szczęsny,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Wojciech Szczęsny,24/25,Barcelona,GK,34.0,15.0,1350.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,33.0,14.0,1.0,0.0,8.0,63.6,0.0
Wojciech Szczęsny,25/26,Barcelona,GK,35.0,8.0,720.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,37.0,4.0,0.0,4.0,0.0,59.5,50.0
Xavi Espart,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Espart,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Espart,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Espart,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Espart,25/26,Barcelona,DF,18.0,4.0,165.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,,,,,,,,
Xavi Grande,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Grande,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Grande,23/24,Levante,"DF,MF",18.0,8.0,608.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,6.0,3.0,3.0,6.0,,,,,,,,
Xavi Grande,24/25,Levante,DF,19.0,16.0,624.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,11.0,3.0,,,,,,,,
Xavi Grande,25/26,,,,,,,,,,,,,,,,,,,,,,,,,,
Ximo Navarro,21/22,Alavés,DF,31.0,18.0,1347.0,0.0,0.0,0.0,,4.0,0.0,1.0,10.0,3.0,16.0,25.0,21.0,19.0,,,,,,,,
Ximo Navarro,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Ximo Navarro,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Ximo Navarro,24/25,Dep. La Coruña,DF,34.0,30.0,2447.0,4.0,2.0,6.0,,4.0,0.0,1.0,21.0,8.0,19.0,32.0,55.0,35.0,,,,,,,,
Ximo Navarro,25/26,Dep. La Coruña,DF,35.0,24.0,1546.0,0.0,0.0,0.0,,3.0,0.0,0.0,15.0,3.0,16.0,23.0,27.0,29.0,,,,,,,,
Yago Santiago,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Yago Santiago,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Yago Santiago,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Yago Santiago,24/25,Elche,"MF,FW",21.0,18.0,1365.0,2.0,3.0,5.0,,2.0,0.0,0.0,23.0,12.0,6.0,14.0,4.0,10.0,,,,,,,,
Yago Santiago,25/26,Elche,MF,22.0,9.0,281.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,,,,,,,,
Yangel Herrera,21/22,Espanyol,MF,23.0,23.0,1645.0,1.0,1.0,2.0,,7.0,1.0,1.0,15.0,2.0,44.0,34.0,17.0,31.0,,,,,,,,
Yangel Herrera,22/23,Girona,MF,24.0,20.0,963.0,2.0,2.0,4.0,,4.0,0.0,0.0,24.0,8.0,34.0,21.0,4.0,9.0,,,,,,,,
Yangel Herrera,23/24,Girona,MF,25.0,29.0,2107.0,5.0,0.0,5.0,,9.0,0.0,0.0,52.0,18.0,65.0,62.0,25.0,38.0,,,,,,,,
Yangel Herrera,24/25,Girona,MF,26.0,29.0,2257.0,4.0,3.0,7.0,,10.0,0.0,1.0,39.0,14.0,71.0,68.0,29.0,42.0,,,,,,,,
Yangel Herrera,25/26,Real Sociedad,MF,27.0,12.0,526.0,0.0,0.0,0.0,,2.0,0.0,0.0,5.0,1.0,13.0,18.0,1.0,6.0,,,,,,,,
Yangel Herrera,25/26,Girona,MF,27.0,2.0,110.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,
Yeray Cabanzón,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeray Cabanzón,22/23,Racing Sant,MF,19.0,11.0,370.0,2.0,1.0,3.0,,0.0,0.0,0.0,11.0,6.0,3.0,7.0,1.0,5.0,,,,,,,,
Yeray Cabanzón,23/24,Racing Sant,MF,20.0,9.0,211.0,0.0,0.0,0.0,,2.0,0.0,0.0,13.0,5.0,5.0,2.0,2.0,5.0,,,,,,,,
Yeray Cabanzón,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeray Cabanzón,25/26,Racing Sant,MF,22.0,10.0,165.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,2.0,8.0,3.0,0.0,6.0,,,,,,,,
Yeray Cabanzón,25/26,Racing Sant,MF,22.0,10.0,165.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,2.0,8.0,3.0,0.0,6.0,,,,,,,,
Yeray Cabanzón,25/26,FC Andorra,"FW,MF",22.0,17.0,866.0,2.0,4.0,6.0,,3.0,0.0,0.0,51.0,17.0,14.0,17.0,6.0,14.0,,,,,,,,
Yeray Cabanzón,25/26,FC Andorra,"FW,MF",22.0,17.0,866.0,2.0,4.0,6.0,,3.0,0.0,0.0,51.0,17.0,14.0,17.0,6.0,14.0,,,,,,,,
Yeray Álvarez,21/22,Athletic Club,DF,26.0,22.0,1860.0,0.0,0.0,0.0,,6.0,0.0,0.0,7.0,0.0,23.0,13.0,44.0,15.0,,,,,,,,
Yeray Álvarez,22/23,Athletic Club,DF,27.0,28.0,2332.0,1.0,1.0,2.0,,7.0,0.0,1.0,8.0,1.0,22.0,22.0,47.0,25.0,,,,,,,,
Yeray Álvarez,23/24,Athletic Club,DF,28.0,19.0,1152.0,0.0,0.0,0.0,,1.0,0.0,1.0,7.0,2.0,15.0,14.0,10.0,9.0,,,,,,,,
Yeray Álvarez,24/25,Athletic Club,DF,29.0,21.0,1781.0,1.0,0.0,1.0,,4.0,0.0,0.0,9.0,2.0,15.0,15.0,35.0,13.0,,,,,,,,
Yeray Álvarez,25/26,Athletic Club,DF,30.0,7.0,513.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3.0,5.0,14.0,1.0,,,,,,,,
Yeremay Hernández,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeremay Hernández,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeremay Hernández,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeremay Hernández,24/25,Dep. La Coruña,MF,21.0,39.0,3035.0,15.0,5.0,20.0,,2.0,0.0,0.0,111.0,48.0,21.0,76.0,12.0,28.0,,,,,,,,
Yeremay Hernández,25/26,Dep. La Coruña,"MF,FW",22.0,38.0,2997.0,11.0,10.0,21.0,,7.0,1.0,1.0,101.0,35.0,33.0,78.0,19.0,36.0,,,,,,,,
Yoel Lago,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoel Lago,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoel Lago,23/24,Celta Vigo,DF,19.0,1.0,90.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,,,,,,,,
Yoel Lago,24/25,Celta Vigo,DF,20.0,8.0,583.0,0.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,16.0,9.0,5.0,8.0,,,,,,,,
Yoel Lago,25/26,Celta Vigo,DF,21.0,12.0,938.0,0.0,0.0,0.0,,4.0,0.0,0.0,1.0,0.0,17.0,14.0,7.0,10.0,,,,,,,,
Youssef Lekhedim,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssef Lekhedim,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssef Lekhedim,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssef Lekhedim,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
