Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
291,Jacobo,es ESP,FW,FC Andorra,25,1997,13.3,2,43,13,30.2,3.24,0.98,0.05,0.15,0,0,Matches,30,12,1196,1,3,2,4,0,0.15,0.08,0.23,0.15,0.23,0,28,14,3,59,12,11,,,0,,,,,,,,,,,,,,,22/23
292,Ibrahim Janis,es ESP,DF,Ponferradina,22,2000,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2,0,,,0,,,,,,,,,,,,,,,22/23
293,Isak Jansson,se SWE,"FW,MF",Cartagena,20,2002,10.8,2,20,5,25.0,1.85,0.46,0.10,0.40,0,0,Matches,27,8,973,0,2,2,1,0,0.18,0.00,0.18,0.18,0.18,0,7,10,2,31,7,16,,,0,,,,,,,,,,,,,,,22/23
294,Jason,es ESP,"MF,FW",Alavés,28,1994,18.0,2,36,9,25.0,2.00,0.50,0.06,0.22,0,0,Matches,32,19,1623,0,2,2,3,0,0.11,0.00,0.11,0.11,0.11,0,24,45,12,81,10,17,,,0,,,,,,,,,,,,,,,22/23
295,Ignacio Jeraldino,cl CHI,FW,Sporting Gijón,26,1995,3.7,0,6,3,50.0,1.62,0.81,0.00,0.00,0,0,Matches,8,5,333,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,8,2,1,1,3,,,0,,,,,,,,,,,,,,,22/23
296,Álvaro Jiménez,es ESP,MF,Las Palmas,27,1995,13.3,3,24,7,29.2,1.80,0.53,0.13,0.43,0,0,Matches,26,15,1199,1,4,3,3,0,0.23,0.08,0.30,0.23,0.30,0,16,27,0,100,10,11,,,0,,,,,,,,,,,,,,,22/23
297,Dani Jiménez,es ESP,GK,Leganés,32,1990,9.7,0,0,0,,0.00,0.00,,,0,0,Matches,10,10,871,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,12,1.24,38,26,68.4,1,2,7,1,10.0,1,0,0,0.0,22/23
298,Javier Jiménez,es ESP,DF,Málaga,26,1996,22.0,1,7,4,57.1,0.32,0.18,0.14,0.25,0,0,Matches,26,22,1978,1,2,1,4,1,0.05,0.05,0.09,0.05,0.09,0,27,14,2,77,31,22,,,0,,,,,,,,,,,,,,,22/23
299,Jofre,es ESP,"MF,FW",Mirandés,21,2001,6.8,1,9,3,33.3,1.32,0.44,0.11,0.33,0,0,Matches,27,5,615,0,1,1,0,1,0.15,0.00,0.15,0.15,0.15,0,8,17,0,16,4,3,,,0,,,,,,,,,,,,,,,22/23
300,Jony,es ESP,MF,Sporting Gijón,31,1991,6.2,1,10,4,40.0,1.60,0.64,0.10,0.25,0,0,Matches,17,4,562,0,1,1,0,1,0.16,0.00,0.16,0.16,0.16,0,7,4,1,53,3,3,,,0,,,,,,,,,,,,,,,22/23
301,Joselu,es ESP,FW,Lugo,31,1991,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
302,Josema,es ESP,DF,Leganés,26,1996,15.7,0,2,0,0.0,0.13,0.00,0.00,,0,0,Matches,25,17,1416,1,1,0,3,0,0.00,0.06,0.06,0.00,0.06,0,13,20,0,55,23,18,,,0,,,,,,,,,,,,,,,22/23
303,Jozabed,es ESP,MF,Málaga,31,1991,11.2,0,11,0,0.0,0.98,0.00,0.00,,0,0,Matches,22,11,1010,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,9,0,31,8,10,,,0,,,,,,,,,,,,,,,22/23
304,Miguel Juan Llambrich,es ESP,DF,Oviedo,26,1996,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,4,1,124,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,10,0,1,,,0,,,,,,,,,,,,,,,22/23
305,Miguel Juan Llambrich,es ESP,DF,Cartagena,26,1996,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,179,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,23,5,2,,,0,,,,,,,,,,,,,,,22/23
306,Juande,es ESP,DF,Málaga,23,1999,23.1,1,15,3,20.0,0.65,0.13,0.07,0.33,0,0,Matches,28,23,2083,0,1,1,4,1,0.04,0.00,0.04,0.04,0.04,1,33,16,1,0,28,31,,,0,,,,,,,,,,,,,,,22/23
307,Juanfran,es ESP,DF,Málaga,33,1988,14.1,0,9,2,22.2,0.64,0.14,0.00,0.00,0,0,Matches,16,14,1266,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,12,0,94,12,11,,,0,,,,,,,,,,,,,,,22/23
308,Juanfran,es ESP,"DF,FW",Oviedo,33,1988,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,24,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,4,1,0,,,0,,,,,,,,,,,,,,,22/23
309,Juanma,es ESP,"FW,MF",Albacete,29,1993,18.7,4,28,14,50.0,1.50,0.75,0.14,0.29,0,0,Matches,29,20,1681,3,7,4,1,0,0.21,0.16,0.37,0.21,0.37,0,16,32,6,27,9,9,,,0,,,,,,,,,,,,,,,22/23
310,Juanpe,es ESP,MF,Lugo,26,1996,15.3,1,18,6,33.3,1.18,0.39,0.00,0.00,1,2,Matches,23,15,1376,2,3,0,6,1,0.07,0.13,0.20,0.00,0.13,0,21,18,1,15,20,26,,,0,,,,,,,,,,,,,,,22/23
311,Lukáš Juliš,cz CZE,FW,Ibiza,27,1994,4.9,1,10,4,40.0,2.03,0.81,0.10,0.25,0,0,Matches,13,4,444,1,2,1,2,1,0.20,0.20,0.41,0.20,0.41,0,3,2,1,2,1,3,,,0,,,,,,,,,,,,,,,22/23
312,Lago Junior,ci CIV,"MF,FW",Málaga,31,1990,13.5,4,29,10,34.5,2.16,0.74,0.14,0.40,0,0,Matches,17,14,1211,0,4,4,2,0,0.30,0.00,0.30,0.30,0.30,0,23,29,7,31,2,10,,,0,,,,,,,,,,,,,,,22/23
313,Filip Jørgensen,dk DEN,GK,Villarreal B,20,2002,11.0,0,0,0,,0.00,0.00,,,0,0,Matches,11,11,990,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,11,1.00,40,29,72.5,4,3,4,4,36.4,1,0,0,0.0,22/23
314,Aboubakary Kanté,gm GAM,FW,Huesca,27,1994,11.8,3,22,8,36.4,1.86,0.68,0.14,0.38,0,0,Matches,31,14,1066,0,3,3,3,0,0.25,0.00,0.25,0.25,0.25,0,21,16,7,0,4,1,,,0,,,,,,,,,,,,,,,22/23
315,Wilfrid Kaptoum,cm CMR,MF,Las Palmas,26,1996,3.9,0,6,0,0.0,1.53,0.00,0.00,,0,0,Matches,11,3,352,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,3,0,4,1,1,,,0,,,,,,,,,,,,,,,22/23
316,Jon Karrikaburu,es ESP,"FW,MF",Leganés,19,2002,11.9,3,28,10,35.7,2.36,0.84,0.11,0.30,0,0,Matches,19,11,1069,0,3,3,3,0,0.25,0.00,0.25,0.25,0.25,0,21,24,11,1,0,7,,,0,,,,,,,,,,,,,,,22/23
317,Andy Kawaya,be BEL,MF,Albacete,25,1996,0.8,1,2,2,100.0,2.47,2.47,0.50,0.50,0,0,Matches,7,0,73,1,2,1,0,0,1.23,1.23,2.47,1.23,2.47,0,3,4,0,5,0,0,,,0,,,,,,,,,,,,,,,22/23
318,Kaxe,es ESP,FW,Ibiza,28,1994,3.4,1,9,7,77.8,2.62,2.04,0.11,0.14,0,0,Matches,13,2,309,0,1,1,1,0,0.29,0.00,0.29,0.29,0.29,0,9,5,6,0,0,0,,,0,,,,,,,,,,,,,,,22/23
319,Koba Koindredi,fr FRA,"MF,FW",Oviedo,20,2001,10.3,1,12,5,41.7,1.17,0.49,0.00,0.00,1,1,Matches,18,11,923,2,3,0,0,0,0.10,0.20,0.29,0.00,0.20,0,18,29,0,55,6,11,,,0,,,,,,,,,,,,,,,22/23
320,Vasyl Kravets,ua UKR,DF,Leganés,24,1997,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,106,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,6,1,2,,,0,,,,,,,,,,,,,,,22/23
321,Kuki,es ESP,MF,Ponferradina,24,1998,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,50,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,2,,,0,,,,,,,,,,,,,,,22/23
322,Adrián de la Fuente,es ESP,DF,Villarreal B,23,1999,33.5,2,29,9,31.0,0.87,0.27,0.03,0.11,1,1,Matches,35,34,3012,0,2,1,11,1,0.06,0.00,0.06,0.03,0.03,1,35,47,0,6,45,16,,,0,,,,,,,,,,,,,,,22/23
323,Derik Lacerda,br BRA,"FW,MF",Ponferradina,22,1999,24.7,3,42,18,42.9,1.70,0.73,0.07,0.17,0,0,Matches,38,24,2221,3,6,3,8,1,0.12,0.12,0.24,0.12,0.24,0,47,47,16,10,7,15,,,0,,,,,,,,,,,,,,,22/23
324,Víctor Laguardia,es ESP,DF,Alavés,32,1989,6.4,0,0,0,,0.00,0.00,,,0,0,Matches,14,5,575,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,5,2,1,0,3,6,,,0,,,,,,,,,,,,,,,22/23
325,Larra,es ESP,"DF,MF",Zaragoza,24,1997,16.2,0,10,2,20.0,0.62,0.12,0.00,0.00,0,0,Matches,33,14,1459,1,1,0,2,0,0.00,0.06,0.06,0.00,0.06,0,13,20,1,91,14,17,,,0,,,,,,,,,,,,,,,22/23
326,Pablo Larrea,es ESP,MF,Tenerife,28,1994,8.1,0,5,0,0.0,0.62,0.00,0.00,,0,0,Matches,21,6,730,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,13,18,1,14,5,9,,,0,,,,,,,,,,,,,,,22/23
327,Daniel Lasure,es ESP,DF,Zaragoza,28,1994,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,20,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
328,Daniel Lasure,es ESP,DF,Eibar,28,1994,1.1,0,1,0,0.0,0.95,0.00,0.00,,0,0,Matches,2,1,95,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,0,0,1,1,0,,,0,,,,,,,,,,,,,,,22/23
329,Orest Lebedenko,ua UKR,DF,Lugo,23,1998,4.5,0,1,0,0.0,0.22,0.00,0.00,,0,0,Matches,12,4,406,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,3,1,17,7,7,,,0,,,,,,,,,,,,,,,22/23
330,Álvaro Lemos,es ESP,"DF,MF",Las Palmas,29,1993,13.2,1,19,7,36.8,1.44,0.53,0.05,0.14,0,0,Matches,24,9,1184,1,2,1,0,0,0.08,0.08,0.15,0.08,0.15,0,8,10,1,33,15,18,,,0,,,,,,,,,,,,,,,22/23
331,José León Bernal,es ESP,DF,Tenerife,27,1995,23.3,0,17,3,17.6,0.73,0.13,0.00,0.00,0,0,Matches,28,23,2096,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,24,3,1,2,7,16,,,0,,,,,,,,,,,,,,,22/23
332,Raúl Lizoain,es ESP,GK,FC Andorra,31,1991,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,16,16,1440,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,5,0,0,1,0,,,0,14,0.87,49,35,71.4,7,3,6,6,37.5,3,0,0,0.0,22/23
333,Javier Llabrés,es ESP,MF,Mirandés,19,2002,3.9,1,7,3,42.9,1.79,0.77,0.14,0.33,0,0,Matches,14,2,351,0,1,1,0,0,0.26,0.00,0.26,0.26,0.26,0,4,2,0,17,1,3,,,0,,,,,,,,,,,,,,,22/23
334,Enzo Loiodice,fr FRA,MF,Las Palmas,21,2000,33.6,4,47,14,29.8,1.40,0.42,0.09,0.29,0,0,Matches,39,37,3023,3,7,4,11,1,0.12,0.09,0.21,0.12,0.21,1,54,62,2,20,27,61,,,0,,,,,,,,,,,,,,,22/23
335,Enzo Lombardo,fr FRA,MF,Huesca,25,1997,3.5,0,3,0,0.0,0.85,0.00,0.00,,0,0,Matches,10,2,317,1,1,0,2,0,0.00,0.28,0.28,0.00,0.28,0,4,9,0,14,4,3,,,0,,,,,,,,,,,,,,,22/23
336,Adrián López,es ESP,GK,Granada,23,1999,1.9,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,174,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,1.03,4,2,50.0,1,0,0,0,0.0,0,0,0,,22/23
337,Andoni López,es ESP,DF,Tenerife,26,1996,0.7,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,67,1,1,0,0,0,0.00,1.34,1.34,0.00,1.34,0,1,2,0,4,0,0,,,0,,,,,,,,,,,,,,,22/23
338,Andoni López,es ESP,"MF,DF",Lugo,26,1996,12.0,0,13,2,15.4,1.08,0.17,0.00,0.00,0,0,Matches,16,12,1083,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,2,1,68,18,11,,,0,,,,,,,,,,,,,,,22/23
339,Javi López,es ESP,MF,Burgos,21,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,1,0,0,,,0,,,,,,,,,,,,,,,22/23
340,Javi López,es ESP,DF,Alavés,20,2002,14.0,0,8,1,12.5,0.57,0.07,0.00,0.00,0,0,Matches,30,12,1263,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,18,23,4,73,11,6,,,0,,,,,,,,,,,,,,,22/23
341,Lluis López,es ESP,DF,Zaragoza,25,1997,29.7,1,12,3,25.0,0.40,0.10,0.08,0.33,0,0,Matches,31,30,2673,0,1,1,8,0,0.03,0.00,0.03,0.03,0.03,0,37,7,1,1,27,22,,,0,,,,,,,,,,,,,,,22/23
342,Roberto López,es ESP,"MF,FW",Mirandés,22,2000,27.5,7,80,26,32.5,2.91,0.95,0.08,0.23,1,1,Matches,40,30,2471,3,10,6,4,0,0.25,0.11,0.36,0.22,0.33,0,14,22,3,89,19,23,,,0,,,,,,,,,,,,,,,22/23
343,Dani Lorenzo,es ESP,MF,Málaga,19,2003,1.8,1,3,1,33.3,1.63,0.54,0.33,1.00,0,0,Matches,7,1,166,0,1,1,1,0,0.54,0.00,0.54,0.54,0.54,0,3,7,0,1,3,2,,,0,,,,,,,,,,,,,,,22/23
344,Miguel Loureiro,es ESP,"DF,MF",Lugo,25,1996,37.2,1,13,1,7.7,0.35,0.03,0.08,1.00,0,0,Matches,40,37,3351,1,2,1,10,0,0.03,0.03,0.05,0.03,0.05,0,45,29,0,74,63,65,,,0,,,,,,,,,,,,,,,22/23
345,Neyder Lozano,co COL,DF,Lugo,28,1994,8.0,0,2,0,0.0,0.25,0.00,0.00,,0,0,Matches,9,9,717,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,5,4,1,1,5,3,,,0,,,,,,,,,,,,,,,22/23
346,Pol Lozano,es ESP,MF,Granada,22,1999,11.0,0,7,2,28.6,0.64,0.18,0.00,0.00,0,0,Matches,14,12,988,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,24,16,0,4,15,8,,,0,,,,,,,,,,,,,,,22/23
347,Sergio Lozano,es ESP,MF,Villarreal B,23,1999,23.2,5,61,27,44.3,2.62,1.16,0.07,0.15,1,4,Matches,28,24,2092,6,11,4,9,1,0.22,0.26,0.47,0.17,0.43,1,41,68,5,52,9,20,,,0,,,,,,,,,,,,,,,22/23
348,Oier Luengo,es ESP,DF,Oviedo,24,1997,9.4,0,1,0,0.0,0.11,0.00,0.00,,0,0,Matches,11,9,844,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,9,0,7,22,7,,,0,,,,,,,,,,,,,,,22/23
349,Luismi,es ESP,MF,Oviedo,30,1992,29.3,1,15,1,6.7,0.51,0.03,0.07,1.00,0,0,Matches,31,31,2634,0,1,1,16,1,0.03,0.00,0.03,0.03,0.03,0,57,23,1,8,47,54,,,0,,,,,,,,,,,,,,,22/23
350,Jordan Lukaku,be BEL,DF,Ponferradina,28,1994,3.5,0,0,0,,0.00,0.00,,,0,0,Matches,7,4,319,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,7,1,0,15,4,5,,,0,,,,,,,,,,,,,,,22/23
351,Marcos Luna,es ESP,DF,Zaragoza,19,2003,3.2,0,2,0,0.0,0.63,0.00,0.00,,0,0,Matches,6,3,286,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,12,1,7,,,0,,,,,,,,,,,,,,,22/23
352,Sergi Maestre,es ESP,MF,Albacete,31,1990,4.5,0,1,0,0.0,0.22,0.00,0.00,,0,0,Matches,14,4,405,1,1,0,1,0,0.00,0.22,0.22,0.00,0.22,0,10,2,0,1,4,4,,,0,,,,,,,,,,,,,,,22/23
353,Abdallahi Mahmoud,mr MTN,MF,Alavés,22,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
354,Giorgi Makaridze,ge GEO,GK,Ponferradina,32,1990,7.0,0,0,0,,0.00,0.00,,,0,0,Matches,7,7,630,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,0,0,0,,,0,9,1.29,31,22,71.0,2,2,3,2,28.6,0,1,1,100.0,22/23
355,Alassán Manjam,gw GNB,FW,Tenerife,19,2002,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,4,0,56,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,1,0,,,0,,,,,,,,,,,,,,,22/23
356,Mantilla,es ESP,DF,Racing Sant,22,2000,9.6,0,1,0,0.0,0.10,0.00,0.00,,0,0,Matches,14,10,862,1,1,0,4,0,0.00,0.10,0.10,0.00,0.10,0,6,8,0,3,10,5,,,0,,,,,,,,,,,,,,,22/23
357,Nikola Maraš,rs SRB,DF,Alavés,26,1995,17.8,0,8,2,25.0,0.45,0.11,0.00,0.00,0,0,Matches,20,18,1605,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,15,10,0,0,15,13,,,0,,,,,,,,,,,,,,,22/23
358,José Marí,es ESP,DF,Cartagena,21,2001,1.7,0,2,0,0.0,1.18,0.00,0.00,,0,0,Matches,4,2,152,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,4,2,2,,,0,,,,,,,,,,,,,,,22/23
359,Juan María,es ESP,DF,Albacete,21,2001,9.7,1,12,4,33.3,1.24,0.41,0.08,0.25,0,0,Matches,23,8,870,1,2,1,5,0,0.10,0.10,0.21,0.10,0.21,0,13,3,2,56,12,9,,,0,,,,,,,,,,,,,,,22/23
360,Higinio Marín,es ESP,FW,Albacete,28,1993,28.4,11,55,24,43.6,1.94,0.85,0.18,0.42,1,1,Matches,36,29,2554,1,12,10,7,0,0.39,0.04,0.42,0.35,0.39,0,48,53,25,19,5,19,,,1,,,,,,,,,,,,,,,22/23
361,Diego Mariño,es ESP,GK,Sporting Gijón,32,1990,17.0,0,0,0,,0.00,0.00,,,0,0,Matches,17,17,1530,1,1,0,0,0,0.00,0.06,0.06,0.00,0.06,0,0,2,0,0,0,0,,,0,20,1.18,58,38,65.5,5,8,4,4,23.5,0,0,0,,22/23
362,Mika Mármol,es ESP,DF,FC Andorra,21,2001,35.0,1,15,7,46.7,0.43,0.20,0.07,0.14,0,0,Matches,37,36,3148,1,2,1,5,0,0.03,0.03,0.06,0.03,0.06,0,58,35,3,6,73,32,,,0,,,,,,,,,,,,,,,22/23
363,José Marsà,es ESP,"DF,MF",Sporting Gijón,20,2002,11.1,0,4,1,25.0,0.36,0.09,0.00,0.00,0,0,Matches,13,10,996,1,1,0,4,2,0.00,0.09,0.09,0.00,0.09,1,9,15,0,11,17,11,,,0,,,,,,,,,,,,,,,22/23
364,Álex Martín,es ESP,DF,Mirandés,24,1998,35.8,1,18,7,38.9,0.50,0.20,0.06,0.14,0,0,Matches,37,37,3223,0,1,1,9,1,0.03,0.00,0.03,0.03,0.03,1,43,43,0,6,53,38,,,0,,,,,,,,,,,,,,,22/23
365,Nacho Martin,es ESP,MF,Sporting Gijón,20,2002,7.7,0,2,0,0.0,0.26,0.00,0.00,,0,0,Matches,16,9,689,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,10,6,0,3,8,6,,,0,,,,,,,,,,,,,,,22/23
366,Teto Martín,es ESP,MF,Tenerife,20,2001,20.9,3,29,8,27.6,1.39,0.38,0.10,0.38,0,0,Matches,36,22,1882,0,3,3,4,0,0.14,0.00,0.14,0.14,0.14,0,28,35,5,16,11,21,,,0,,,,,,,,,,,,,,,22/23
367,Carlos Martínez,es ESP,FW,FC Andorra,36,1986,17.2,9,43,23,53.5,2.50,1.34,0.16,0.30,2,2,Matches,35,17,1545,0,9,7,1,1,0.52,0.00,0.52,0.41,0.41,0,10,21,8,0,3,3,,,0,,,,,,,,,,,,,,,22/23
368,Christian Martínez Díaz,es ESP,FW,Lugo,21,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
369,Javi Martínez,es ESP,"MF,FW",Huesca,22,1999,4.8,2,12,5,41.7,2.50,1.04,0.17,0.40,0,0,Matches,12,4,432,0,2,2,1,0,0.42,0.00,0.42,0.42,0.42,0,5,6,0,4,1,3,,,0,,,,,,,,,,,,,,,22/23
370,Javi Martínez,es ESP,MF,Albacete,22,1999,1.6,0,1,0,0.0,0.62,0.00,0.00,,0,0,Matches,7,1,145,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,2,1,1,1,3,,,0,,,,,,,,,,,,,,,22/23
371,Marc Martínez,es ESP,GK,Cartagena,32,1990,6.5,0,0,0,,0.00,0.00,,,0,0,Matches,7,6,585,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,1,12,1.85,24,12,50.0,2,0,4,1,16.7,1,0,0,0.0,22/23
372,Pablo Martínez,es ESP,MF,Levante,24,1998,16.2,2,31,9,29.0,1.92,0.56,0.06,0.22,0,0,Matches,27,16,1455,2,4,2,3,1,0.12,0.12,0.25,0.12,0.25,0,26,13,5,61,17,19,,,0,,,,,,,,,,,,,,,22/23
373,Rubén Martínez,es ESP,MF,Albacete,32,1989,5.2,0,16,6,37.5,3.05,1.14,0.00,0.00,0,0,Matches,13,4,472,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,8,2,14,1,9,,,0,,,,,,,,,,,,,,,22/23
374,Iván Martos,es ESP,DF,Cartagena,25,1997,13.2,1,7,3,42.9,0.53,0.23,0.14,0.33,0,0,Matches,16,15,1189,0,1,1,2,0,0.08,0.00,0.08,0.08,0.08,0,15,17,2,38,20,17,,,0,,,,,,,,,,,,,,,22/23
375,Marvin,es ESP,"DF,MF",Las Palmas,22,2000,10.4,1,6,1,16.7,0.58,0.10,0.17,1.00,0,0,Matches,24,5,933,1,2,1,4,0,0.10,0.10,0.19,0.10,0.19,0,14,22,3,58,11,19,,,0,,,,,,,,,,,,,,,22/23
376,Mascarenhas,pt POR,FW,Oviedo,22,2000,2.0,1,7,3,42.9,3.58,1.53,0.14,0.33,0,0,Matches,9,1,176,0,1,1,1,0,0.51,0.00,0.51,0.51,0.51,0,6,5,3,3,1,0,,,0,,,,,,,,,,,,,,,22/23
377,Marc Mateu,es ESP,MF,Huesca,32,1990,22.2,2,15,5,33.3,0.68,0.23,0.07,0.20,1,1,Matches,31,23,1997,3,5,1,3,0,0.09,0.14,0.23,0.05,0.18,0,14,18,4,170,11,17,,,0,,,,,,,,,,,,,,,22/23
378,Jose Matos,es ESP,"DF,MF",Burgos,27,1995,22.2,0,22,4,18.2,0.99,0.18,0.00,0.00,0,0,Matches,28,23,1994,5,5,0,5,0,0.00,0.23,0.23,0.00,0.23,0,22,54,4,73,21,37,,,0,,,,,,,,,,,,,,,22/23
379,Marcos Mauro,ar ARG,DF,Ibiza,31,1991,5.2,0,0,0,,0.00,0.00,,,0,0,Matches,8,4,470,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,2,1,2,0,3,8,,,0,,,,,,,,,,,,,,,22/23
380,Jordi Mboula,es ESP,MF,Racing Sant,23,1999,26.3,6,44,19,43.2,1.67,0.72,0.14,0.32,0,0,Matches,35,31,2365,0,6,6,0,0,0.23,0.00,0.23,0.23,0.23,0,39,47,6,57,13,11,,,0,,,,,,,,,,,,,,,22/23
381,Agus Medina,es ESP,MF,Ponferradina,27,1994,27.1,1,25,6,24.0,0.92,0.22,0.04,0.17,0,0,Matches,33,28,2435,1,2,1,10,0,0.04,0.04,0.07,0.04,0.07,0,53,37,0,53,15,36,,,0,,,,,,,,,,,,,,,22/23
382,Unai Medina,es ESP,"DF,MF",Racing Sant,32,1990,9.8,0,6,0,0.0,0.61,0.00,0.00,,0,0,Matches,15,9,881,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,27,2,27,11,7,,,0,,,,,,,,,,,,,,,22/23
383,Óscar Melendo,es ESP,MF,Granada,24,1997,25.3,1,11,3,27.3,0.43,0.12,0.09,0.33,0,0,Matches,35,30,2276,3,4,1,3,0,0.04,0.12,0.16,0.04,0.16,0,21,58,0,30,10,15,,,0,,,,,,,,,,,,,,,22/23
384,Gonzalo Melero,es ESP,MF,Levante,28,1994,1.5,0,4,1,25.0,2.61,0.65,0.00,0.00,0,0,Matches,2,2,138,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
385,Jérémy Mellot,fr FRA,DF,Tenerife,28,1994,36.8,1,20,5,25.0,0.54,0.14,0.05,0.20,0,0,Matches,41,36,3309,0,1,1,3,0,0.03,0.00,0.03,0.03,0.03,0,26,46,2,113,50,53,,,1,,,,,,,,,,,,,,,22/23
386,José Menargues,es ESP,DF,Ibiza,20,2002,10.0,0,0,0,,0.00,0.00,,,0,0,Matches,11,11,896,1,1,0,2,0,0.00,0.10,0.10,0.00,0.10,0,14,7,0,51,3,10,,,0,,,,,,,,,,,,,,,22/23
387,Nacho Méndez,my MAS,MF,Sporting Gijón,24,1998,0.9,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,80,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,2,0,0,,,0,,,,,,,,,,,,,,,22/23
388,Maikel Mesa,es ESP,MF,Albacete,31,1991,30.0,8,66,29,43.9,2.20,0.97,0.08,0.17,3,4,Matches,37,36,2702,3,11,5,6,2,0.27,0.10,0.37,0.17,0.27,1,43,53,7,8,22,9,,,0,,,,,,,,,,,,,,,22/23
