Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
582,Alejo Véliz,ar ARG,FW,Sevilla,19,2003,0.4,0,2,2,100.0,5.14,5.14,0.00,0.00,0,0,Matches,6,0,35,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
583,Arthur Vermeeren,be BEL,MF,Atlético Madrid,18,2005,1.8,0,0,0,,0.00,0.00,,,0,0,Matches,5,2,162,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,7,1,0,0,6,0,,,0,,,,,,,,,,,,,,,23/24
584,Mikel Vesga,es ESP,MF,Athletic Club,30,1993,17.0,3,19,7,36.8,1.11,0.41,0.05,0.14,2,2,Matches,27,18,1534,1,4,1,2,0,0.18,0.06,0.23,0.06,0.12,0,28,6,0,15,31,20,,,0,,,,,,,,,,,,,,,23/24
585,Carlos Vicente,es ESP,MF,Alavés,24,1999,12.4,2,15,8,53.3,1.21,0.65,0.13,0.25,0,0,Matches,18,12,1114,4,6,2,1,0,0.16,0.32,0.48,0.16,0.48,0,18,25,9,90,5,7,,,0,,,,,,,,,,,,,,,23/24
586,Nacho Vidal,es ESP,DF,Osasuna,28,1995,1.1,1,3,1,33.3,2.81,0.94,0.33,1.00,0,0,Matches,7,0,96,0,1,1,0,0,0.94,0.00,0.94,0.94,0.94,0,0,1,0,0,0,4,,,0,,,,,,,,,,,,,,,23/24
587,Nacho Vidal,es ESP,DF,Mallorca,28,1995,4.6,0,8,3,37.5,1.73,0.65,0.00,0.00,0,0,Matches,8,5,416,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,9,3,0,15,2,5,,,0,,,,,,,,,,,,,,,23/24
588,Fran Vieites,es ESP,GK,Real Betis,24,1999,3.5,0,0,0,,0.00,0.00,,,0,0,Matches,4,3,315,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,4,1.14,18,14,77.8,1,2,0,1,33.3,0,0,0,,23/24
589,Jonathan Viera,es ESP,"MF,FW",Las Palmas,33,1989,6.9,2,14,6,42.9,2.04,0.88,0.00,0.00,2,2,Matches,9,7,617,1,3,0,1,0,0.29,0.15,0.44,0.00,0.15,0,3,17,1,16,0,4,,,0,,,,,,,,,,,,,,,23/24
590,Jonathan Viera,es ESP,MF,Almería,33,1989,10.1,0,12,5,41.7,1.18,0.49,0.00,0.00,0,0,Matches,12,12,912,3,3,0,3,1,0.00,0.30,0.30,0.00,0.30,1,10,16,4,6,4,9,,,0,,,,,,,,,,,,,,,23/24
591,Toni Villa,es ESP,MF,Girona,28,1995,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,0,0,Matches,2,0,13,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
592,Asier Villalibre,es ESP,FW,Athletic Club,25,1997,5.7,2,12,6,50.0,2.11,1.05,0.17,0.33,0,0,Matches,18,4,513,1,3,2,0,0,0.35,0.18,0.53,0.35,0.53,0,7,11,3,2,0,1,,,0,,,,,,,,,,,,,,,23/24
593,Gonzalo Villar,es ESP,MF,Granada,25,1998,20.0,1,22,5,22.7,1.10,0.25,0.05,0.20,0,0,Matches,35,21,1803,3,4,1,7,0,0.05,0.15,0.20,0.05,0.20,0,45,66,2,24,7,33,,,0,,,,,,,,,,,,,,,23/24
594,Iván Villar,es ESP,GK,Celta Vigo,26,1997,11.3,0,0,0,,0.00,0.00,,,0,0,Matches,12,12,1014,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0,2,2,0,0,0,0,,,0,18,1.60,45,27,60.0,2,4,6,0,0.0,2,1,0,33.3,23/24
595,Ricardo Visus,es ESP,DF,Real Betis,22,2001,1.8,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,166,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,0,2,2,,,0,,,,,,,,,,,,,,,23/24
596,Daniel Vivian,es ESP,DF,Athletic Club,24,1999,32.0,0,11,1,9.1,0.34,0.03,0.00,0.00,0,0,Matches,33,31,2878,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,37,26,1,5,29,29,,,0,,,,,,,,,,,,,,,23/24
597,Shon Weissman,il ISR,FW,Granada,27,1996,0.9,0,1,0,0.0,1.10,0.00,0.00,,0,0,Matches,5,0,82,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,1,0,1,,,0,,,,,,,,,,,,,,,23/24
598,Iñaki Williams,gh GHA,MF,Athletic Club,29,1994,31.6,12,93,43,46.2,2.94,1.36,0.13,0.28,0,0,Matches,34,32,2844,3,15,12,4,0,0.38,0.09,0.47,0.38,0.47,0,32,45,25,110,13,18,,,1,,,,,,,,,,,,,,,23/24
599,Nico Williams,es ESP,MF,Athletic Club,21,2002,25.1,5,56,19,33.9,2.23,0.76,0.09,0.26,0,0,Matches,31,29,2263,11,16,5,6,1,0.20,0.44,0.64,0.20,0.64,1,19,37,12,152,4,12,,,0,,,,,,,,,,,,,,,23/24
600,Axel Witsel,be BEL,DF,Atlético Madrid,34,1989,30.9,2,7,3,42.9,0.23,0.10,0.29,0.67,0,0,Matches,35,30,2783,0,2,2,5,0,0.06,0.00,0.06,0.06,0.06,0,24,28,0,4,16,21,,,0,,,,,,,,,,,,,,,23/24
601,Xeber,es ESP,"MF,FW",Alavés,26,1997,3.4,0,5,0,0.0,1.49,0.00,0.00,,0,0,Matches,10,3,302,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,0,1,14,1,5,,,0,,,,,,,,,,,,,,,23/24
602,Antal Yaakobishvili,hu HUN,DF,Girona,19,2004,0.7,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,61,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,3,1,,,0,,,,,,,,,,,,,,,23/24
603,Lamine Yamal,es ESP,"FW,MF",Barcelona,16,2007,24.5,5,58,21,36.2,2.37,0.86,0.09,0.24,0,0,Matches,37,22,2201,5,10,5,3,0,0.20,0.20,0.41,0.20,0.41,0,23,52,4,87,20,37,,,0,,,,,,,,,,,,,,,23/24
604,Roman Yaremchuk,ua UKR,FW,Valencia,27,1995,10.3,3,18,9,50.0,1.75,0.87,0.17,0.33,0,0,Matches,25,11,928,0,3,3,2,0,0.29,0.00,0.29,0.29,0.29,0,7,13,15,3,1,2,,,0,,,,,,,,,,,,,,,23/24
605,Arsen Zakharyan,ru RUS,"MF,FW",Real Sociedad,20,2003,13.6,1,33,9,27.3,2.42,0.66,0.03,0.11,0,0,Matches,29,15,1228,2,3,1,1,0,0.07,0.15,0.22,0.07,0.22,0,21,11,3,76,4,15,,,0,,,,,,,,,,,,,,,23/24
606,Joseba Zaldúa,es ESP,"DF,MF",Cádiz,31,1992,7.8,0,1,0,0.0,0.13,0.00,0.00,,0,0,Matches,13,9,704,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,14,4,2,16,1,13,,,1,,,,,,,,,,,,,,,23/24
607,Bryan Zaragoza,es ESP,"MF,FW",Granada,21,2001,18.2,6,33,19,57.6,1.81,1.04,0.15,0.26,1,1,Matches,21,18,1638,2,8,5,5,0,0.33,0.11,0.44,0.27,0.38,0,12,33,14,99,3,8,,,0,,,,,,,,,,,,,,,23/24
608,Igor Zubeldia,es ESP,DF,Real Sociedad,26,1997,28.0,0,12,0,0.0,0.43,0.00,0.00,,0,0,Matches,30,29,2518,2,2,0,11,1,0.00,0.07,0.07,0.00,0.07,0,42,9,0,3,28,24,,,0,,,,,,,,,,,,,,,23/24
609,Martín Zubimendi,es ESP,MF,Real Sociedad,24,1999,29.5,4,22,11,50.0,0.75,0.37,0.18,0.36,0,0,Matches,31,29,2654,1,5,4,5,0,0.14,0.03,0.17,0.14,0.17,0,34,21,0,7,39,28,,,0,,,,,,,,,,,,,,,23/24
