Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
291,Manu Hernando,es ESP,DF,Racing Sant,26,1998,20.7,0,8,2,25.0,0.39,0.10,0.00,0.00,0,0,Matches,27,22,1859,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,1,20,13,0,0,17,16,,,1,,,,,,,,,,,,,,,24/25
292,Cristian Herrera,es ESP,"MF,FW",Dep. La Coruña,33,1991,6.7,2,17,11,64.7,2.53,1.64,0.12,0.18,0,0,Matches,24,4,604,2,4,2,0,0,0.30,0.30,0.60,0.30,0.60,0,6,6,5,12,1,1,,,0,,,,,,,,,,,,,,,24/25
293,Alfonso Herrero,es ESP,GK,Málaga,30,1994,41.0,0,0,0,,0.00,0.00,,,0,0,Matches,41,41,3690,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,2,10,0,0,0,1,,,0,44,1.07,187,143,76.5,12,16,13,16,39.0,3,3,2,50.0,24/25
294,Santiago Homenchenko,uy URU,MF,Mirandés,20,2003,5.3,0,12,5,41.7,2.28,0.95,0.00,0.00,0,0,Matches,18,4,474,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,13,6,0,4,5,11,,,0,,,,,,,,,,,,,,,24/25
295,Martin Hongla,cm CMR,MF,Granada,26,1998,26.8,3,23,5,21.7,0.86,0.19,0.13,0.60,0,0,Matches,33,28,2415,2,5,3,9,1,0.11,0.07,0.19,0.11,0.19,0,41,13,1,20,27,25,,,0,,,,,,,,,,,,,,,24/25
296,Ali Houary,ma MAR,FW,Elche,18,2005,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
297,Vicente Iborra,es ESP,"MF,DF",Levante,36,1988,10.6,1,4,2,50.0,0.38,0.19,0.00,0.00,1,1,Matches,26,10,958,0,1,0,4,0,0.09,0.00,0.09,0.00,0.00,0,15,6,0,0,15,14,,,0,,,,,,,,,,,,,,,24/25
298,Emanuel Insúa,ar ARG,DF,Racing Ferrol,33,1991,5.4,0,5,0,0.0,0.92,0.00,0.00,,0,0,Matches,11,5,489,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,14,4,0,13,10,10,,,0,,,,,,,,,,,,,,,24/25
299,Pablo Insua,es ESP,DF,Granada,30,1993,12.3,1,4,2,50.0,0.33,0.16,0.25,0.50,0,0,Matches,14,12,1106,0,1,1,3,0,0.08,0.00,0.08,0.08,0.08,0,11,6,0,0,12,14,,,0,,,,,,,,,,,,,,,24/25
300,Carlos Isaac,es ESP,DF,Córdoba,26,1998,22.5,0,15,5,33.3,0.67,0.22,0.00,0.00,0,0,Matches,29,23,2025,3,3,0,6,0,0.00,0.13,0.13,0.00,0.13,0,36,20,4,49,27,22,,,0,,,,,,,,,,,,,,,24/25
301,Urko Izeta,es ESP,"FW,MF",Mirandés,24,1999,23.1,12,62,28,45.2,2.69,1.21,0.16,0.36,2,3,Matches,40,24,2078,3,15,10,3,0,0.52,0.13,0.65,0.43,0.56,0,19,30,21,14,3,16,,,0,,,,,,,,,,,,,,,24/25
302,Jairo Izquierdo,es ESP,"DF,FW",Elche,30,1993,1.3,0,0,0,,0.00,0.00,,,0,0,Matches,8,0,120,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,5,2,2,,,0,,,,,,,,,,,,,,,24/25
303,Jairo Izquierdo,es ESP,"MF,DF",Cartagena,30,1993,15.6,1,7,1,14.3,0.45,0.06,0.14,1.00,0,0,Matches,20,17,1401,2,3,1,2,0,0.06,0.13,0.19,0.06,0.19,0,10,17,3,43,13,14,,,0,,,,,,,,,,,,,,,24/25
304,Jacobo,es ESP,"FW,MF",Córdoba,27,1997,28.6,9,106,31,29.2,3.70,1.08,0.06,0.19,3,3,Matches,34,30,2575,6,15,6,5,1,0.31,0.21,0.52,0.21,0.42,0,52,38,5,87,10,32,,,0,,,,,,,,,,,,,,,24/25
305,Eneko Jauregi,es ESP,FW,Racing Ferrol,28,1996,20.5,6,39,15,38.5,1.90,0.73,0.15,0.40,0,0,Matches,37,19,1849,0,6,6,3,0,0.29,0.00,0.29,0.29,0.29,0,29,48,15,12,4,3,,,0,,,,,,,,,,,,,,,24/25
306,Salim El Jebari,ma MAR,"FW,MF",Cartagena,20,2004,9.1,2,8,5,62.5,0.88,0.55,0.25,0.40,0,0,Matches,16,9,821,2,4,2,2,0,0.22,0.22,0.44,0.22,0.44,0,7,13,5,5,6,5,,,0,,,,,,,,,,,,,,,24/25
307,Jesús,es ESP,FW,Castellón,27,1996,19.9,3,37,12,32.4,1.86,0.60,0.08,0.25,0,0,Matches,34,16,1791,2,5,3,1,0,0.15,0.10,0.25,0.15,0.25,0,24,13,16,12,11,16,,,0,,,,,,,,,,,,,,,24/25
308,Alberto Jiménez,es ESP,DF,Castellón,31,1992,35.3,2,20,5,25.0,0.57,0.14,0.10,0.40,0,0,Matches,38,37,3173,0,2,2,12,1,0.06,0.00,0.06,0.06,0.06,1,42,73,2,6,58,46,,,0,,,,,,,,,,,,,,,24/25
309,Dani Jiménez,es ESP,GK,Huesca,34,1990,31.7,0,0,0,,0.00,0.00,,,0,0,Matches,32,32,2857,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,0,0,,,1,28,0.88,130,102,78.5,16,6,10,10,31.3,1,1,1,50.0,24/25
310,Marcelo Jiménez,es ESP,MF,Burgos,21,2003,8.7,2,5,3,60.0,0.58,0.35,0.40,0.67,0,0,Matches,19,9,782,0,2,2,5,0,0.23,0.00,0.23,0.23,0.23,0,20,14,0,0,9,11,,,0,,,,,,,,,,,,,,,24/25
311,Christian Joel,cu CUB,GK,Sporting Gijón,25,1999,3.2,0,0,0,,0.00,0.00,,,0,0,Matches,4,3,291,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,7,2.16,19,12,63.2,1,0,2,1,33.3,1,0,0,0.0,24/25
312,Miloš Jojić,rs SRB,"MF,FW",Castellón,32,1992,4.1,0,6,2,33.3,1.45,0.48,0.00,0.00,0,0,Matches,11,3,373,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,0,1,12,5,4,,,0,,,,,,,,,,,,,,,24/25
313,Jordi,es ESP,MF,Huesca,23,2001,12.7,2,4,2,50.0,0.31,0.16,0.50,1.00,0,0,Matches,29,11,1146,0,2,2,5,0,0.16,0.00,0.16,0.16,0.16,0,32,26,0,21,23,23,,,0,,,,,,,,,,,,,,,24/25
314,Joel Jorquera,es ESP,MF,Eldense,23,2000,8.2,2,9,7,77.8,1.10,0.85,0.22,0.29,0,0,Matches,16,8,739,0,2,2,4,0,0.24,0.00,0.24,0.24,0.24,0,13,31,1,33,5,11,,,0,,,,,,,,,,,,,,,24/25
315,Josan,es ESP,"MF,FW",Elche,34,1989,19.6,4,23,11,47.8,1.17,0.56,0.17,0.36,0,0,Matches,32,20,1767,9,13,4,5,0,0.20,0.46,0.66,0.20,0.66,0,15,21,7,161,10,17,,,0,,,,,,,,,,,,,,,24/25
316,Kamil Jóźwiak,pl POL,MF,Granada,26,1998,7.3,0,7,2,28.6,0.96,0.27,0.00,0.00,0,0,Matches,17,7,655,1,1,0,3,1,0.00,0.14,0.14,0.00,0.14,0,6,16,2,7,4,17,,,0,,,,,,,,,,,,,,,24/25
317,Juande,es ESP,DF,Tenerife,25,1999,8.1,0,4,2,50.0,0.49,0.25,0.00,0.00,0,0,Matches,11,9,731,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,4,1,0,14,5,,,0,,,,,,,,,,,,,,,24/25
318,Juanma,es ESP,"MF,FW",Albacete,31,1993,26.3,2,31,7,22.6,1.18,0.27,0.06,0.29,0,0,Matches,39,25,2370,3,5,2,2,0,0.08,0.11,0.19,0.08,0.19,0,14,55,3,24,16,19,,,0,,,,,,,,,,,,,,,24/25
319,Juanpe,es ESP,MF,Málaga,28,1996,6.8,0,5,1,20.0,0.74,0.15,0.00,0.00,0,0,Matches,15,7,608,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0,21,8,1,4,6,19,,,0,,,,,,,,,,,,,,,24/25
320,Lago Junior,ci CIV,MF,Racing Sant,33,1990,5.2,1,13,5,38.5,2.51,0.96,0.08,0.20,0,0,Matches,19,3,467,0,1,1,1,0,0.19,0.00,0.19,0.19,0.19,0,3,7,3,4,0,4,,,0,,,,,,,,,,,,,,,24/25
321,Sory Kaba,gn GUI,FW,Elche,29,1995,9.8,4,24,9,37.5,2.45,0.92,0.13,0.33,1,1,Matches,24,8,881,0,4,3,4,0,0.41,0.00,0.41,0.31,0.31,0,20,10,9,1,0,1,,,0,,,,,,,,,,,,,,,24/25
322,Kaiky,br BRA,"DF,MF",Almería,20,2004,14.1,0,1,1,100.0,0.07,0.07,0.00,0.00,0,0,Matches,23,15,1271,1,1,0,4,2,0.00,0.07,0.07,0.00,0.07,1,26,4,1,2,8,12,,,0,,,,,,,,,,,,,,,24/25
323,Jon Karrikaburu,es ESP,FW,Racing Sant,21,2002,22.2,8,66,31,47.0,2.97,1.40,0.12,0.26,0,0,Matches,41,18,1997,4,12,8,3,0,0.36,0.18,0.54,0.36,0.54,0,41,63,14,3,4,12,,,0,,,,,,,,,,,,,,,24/25
324,Giorgi Kochorashvili,ge GEO,MF,Levante,25,1999,28.9,6,54,20,37.0,1.87,0.69,0.09,0.25,1,1,Matches,35,29,2603,4,10,5,6,0,0.21,0.14,0.35,0.17,0.31,0,51,81,3,64,28,25,,,0,,,,,,,,,,,,,,,24/25
325,Christian Kofane,cm CMR,FW,Albacete,18,2006,13.7,8,32,13,40.6,2.33,0.95,0.25,0.62,0,0,Matches,20,17,1237,1,9,8,1,1,0.58,0.07,0.65,0.58,0.65,0,27,14,4,0,4,8,,,0,,,,,,,,,,,,,,,24/25
326,Ghislain Konan,ci CIV,"DF,MF",Burgos,28,1995,0.7,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,62,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,2,2,,,0,,,,,,,,,,,,,,,24/25
327,Iker Kortajarena,es ESP,MF,Huesca,24,2000,30.2,4,42,15,35.7,1.39,0.50,0.10,0.27,0,0,Matches,39,32,2722,4,8,4,3,0,0.13,0.13,0.26,0.13,0.26,0,34,16,4,14,13,17,,,0,,,,,,,,,,,,,,,24/25
328,Sebastián Kóša,sk SVK,DF,Zaragoza,20,2003,2.2,0,0,0,,0.00,0.00,,,0,0,Matches,4,2,196,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,4,1,,,0,,,,,,,,,,,,,,,24/25
329,Rominigue Kouamé,ml MLI,MF,Cádiz,27,1996,8.5,0,6,0,0.0,0.70,0.00,0.00,,0,0,Matches,13,8,767,1,1,0,2,0,0.00,0.12,0.12,0.00,0.12,0,14,10,0,4,10,6,,,0,,,,,,,,,,,,,,,24/25
330,Bojan Kovačević,rs SRB,DF,Cádiz,20,2004,25.2,0,3,1,33.3,0.12,0.04,0.00,0.00,0,0,Matches,27,24,2264,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,13,4,1,0,30,18,,,1,,,,,,,,,,,,,,,24/25
331,Kuki,es ESP,MF,Córdoba,26,1998,2.9,0,8,1,12.5,2.73,0.34,0.00,0.00,0,0,Matches,13,2,264,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,9,1,8,3,5,,,0,,,,,,,,,,,,,,,24/25
332,Adrián de la Fuente,es ESP,DF,Levante,25,1999,28.1,2,28,8,28.6,1.00,0.28,0.00,0.00,2,2,Matches,32,28,2529,1,3,0,12,1,0.07,0.04,0.11,0.00,0.04,1,43,28,0,36,34,25,,,0,,,,,,,,,,,,,,,24/25
333,César de la Hoz,es ESP,MF,Oviedo,32,1992,7.2,0,2,0,0.0,0.28,0.00,0.00,,0,0,Matches,12,8,644,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,13,0,0,3,11,14,,,0,,,,,,,,,,,,,,,24/25
334,Youness Lachhab Didi,ma MAR,"MF,DF",Eldense,25,1999,4.9,1,8,2,25.0,1.63,0.41,0.13,0.50,0,0,Matches,13,2,441,0,1,1,2,0,0.20,0.00,0.20,0.20,0.20,0,11,4,0,2,4,5,,,0,,,,,,,,,,,,,,,24/25
335,Mathis Lachuer,fr FRA,MF,Mirandés,23,2000,29.4,2,44,7,15.9,1.50,0.24,0.00,0.00,2,3,Matches,38,33,2646,2,4,0,8,1,0.07,0.07,0.14,0.00,0.07,0,32,60,1,129,20,29,,,0,,,,,,,,,,,,,,,24/25
336,Manu Lama,es ESP,DF,Granada,23,2001,11.3,2,7,3,42.9,0.62,0.27,0.29,0.67,0,0,Matches,16,12,1018,1,3,2,2,1,0.18,0.09,0.27,0.18,0.27,0,12,16,1,1,9,9,,,1,,,,,,,,,,,,,,,24/25
337,Anthony Landazuri,ec ECU,DF,Tenerife,27,1997,9.4,1,2,1,50.0,0.21,0.11,0.50,1.00,0,0,Matches,11,11,844,1,2,1,2,1,0.11,0.11,0.21,0.11,0.21,0,13,9,0,2,11,7,,,0,,,,,,,,,,,,,,,24/25
338,Bruno Langa,mz MOZ,DF,Almería,26,1997,16.8,0,15,1,6.7,0.89,0.06,0.00,0.00,0,0,Matches,24,17,1511,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0,13,35,0,32,16,23,,,0,,,,,,,,,,,,,,,24/25
339,Adrián Lapeña,es ESP,DF,Córdoba,28,1996,16.8,1,9,8,88.9,0.54,0.48,0.11,0.13,0,0,Matches,17,17,1512,0,1,1,6,1,0.06,0.00,0.06,0.06,0.06,0,23,26,0,4,28,12,,,0,,,,,,,,,,,,,,,24/25
340,David Larrubia,es ESP,"MF,FW",Málaga,22,2002,31.0,4,62,23,37.1,2.00,0.74,0.06,0.17,0,0,Matches,36,33,2787,2,6,4,2,0,0.13,0.06,0.19,0.13,0.19,0,30,50,3,43,19,64,,,0,,,,,,,,,,,,,,,24/25
341,Lázaro,br BRA,"MF,FW",Almería,22,2002,4.8,0,13,5,38.5,2.73,1.05,0.00,0.00,0,0,Matches,15,3,429,1,1,0,2,0,0.00,0.21,0.21,0.00,0.21,0,7,6,1,12,2,4,,,0,,,,,,,,,,,,,,,24/25
342,Helton Leite,br BRA,GK,Dep. La Coruña,33,1990,37.0,0,0,0,,0.00,0.00,,,0,0,Matches,37,37,3330,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,1,,,0,43,1.16,151,108,71.5,13,14,10,11,29.7,6,0,1,0.0,24/25
343,Álvaro Lemos,es ESP,DF,Oviedo,31,1993,5.6,0,3,1,33.3,0.53,0.18,0.00,0.00,0,0,Matches,9,6,507,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,10,7,0,12,7,7,,,0,,,,,,,,,,,,,,,24/25
344,Juan Lendínez,es ESP,MF,Granada,21,2003,0.7,0,1,0,0.0,1.45,0.00,0.00,,0,0,Matches,5,0,62,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,0,1,2,,,0,,,,,,,,,,,,,,,24/25
345,José León Bernal,es ESP,DF,Tenerife,29,1995,27.8,3,17,5,29.4,0.61,0.18,0.18,0.60,0,0,Matches,29,28,2500,0,3,3,2,1,0.11,0.00,0.11,0.11,0.11,0,25,23,0,4,22,18,,,0,,,,,,,,,,,,,,,24/25
346,Adrián Liso,es ESP,"MF,FW",Zaragoza,19,2005,27.7,4,45,16,35.6,1.63,0.58,0.09,0.25,0,0,Matches,40,25,2491,1,5,4,2,0,0.14,0.04,0.18,0.14,0.18,0,47,36,15,76,15,31,,,0,,,,,,,,,,,,,,,24/25
347,Raúl Lizoain,es ESP,GK,Albacete,33,1991,36.0,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3240,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,2,4,0,0,1,0,,,1,46,1.28,137,97,66.4,13,12,11,9,25.0,6,1,0,14.3,24/25
348,Javier Llabrés,es ESP,"MF,FW",Eldense,21,2002,11.5,3,31,11,35.5,2.70,0.96,0.06,0.18,1,1,Matches,15,14,1033,0,3,2,3,0,0.26,0.00,0.26,0.17,0.17,0,16,3,2,43,6,6,,,0,,,,,,,,,,,,,,,24/25
349,Julen Lobete,es ESP,"FW,MF",Málaga,23,2000,25.3,3,51,18,35.3,2.02,0.71,0.06,0.17,0,0,Matches,36,28,2276,2,5,3,3,0,0.12,0.08,0.20,0.12,0.20,0,29,91,17,36,10,14,,,0,,,,,,,,,,,,,,,24/25
350,Álex López,es ESP,MF,Racing Ferrol,36,1988,5.7,0,9,1,11.1,1.57,0.17,0.00,0.00,0,0,Matches,15,5,515,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,7,8,0,3,3,2,,,0,,,,,,,,,,,,,,,24/25
351,Alex López,es ESP,DF,Córdoba,18,2005,1.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,97,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,2,6,5,,,0,,,,,,,,,,,,,,,24/25
352,Carlos López,es ESP,GK,Málaga,19,2004,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,2.00,6,4,66.7,0,1,0,0,0.0,0,0,0,,24/25
353,David López,es ESP,DF,Burgos,21,2003,15.6,1,3,1,33.3,0.19,0.06,0.33,1.00,0,0,Matches,17,16,1407,1,2,1,3,0,0.06,0.06,0.13,0.06,0.13,0,14,8,1,0,22,10,,,0,,,,,,,,,,,,,,,24/25
354,Lisandro López,ar ARG,DF,Burgos,34,1989,8.2,1,5,2,40.0,0.61,0.24,0.20,0.50,0,0,Matches,10,8,735,0,1,1,1,0,0.12,0.00,0.12,0.12,0.12,0,9,5,0,0,8,15,,,0,,,,,,,,,,,,,,,24/25
355,Lluis López,es ESP,DF,Zaragoza,27,1997,28.2,0,14,4,28.6,0.50,0.14,0.00,0.00,0,0,Matches,29,29,2538,1,1,0,6,1,0.00,0.04,0.04,0.00,0.04,0,28,14,1,0,30,19,,,0,,,,,,,,,,,,,,,24/25
356,Dion Lopy,sn SEN,MF,Almería,22,2002,32.3,1,26,7,26.9,0.80,0.22,0.04,0.14,0,0,Matches,36,32,2908,3,4,1,19,0,0.03,0.09,0.12,0.03,0.12,0,63,47,0,3,44,45,,,0,,,,,,,,,,,,,,,24/25
357,Dani Lorenzo,es ESP,"MF,FW",Málaga,21,2003,5.2,1,6,3,50.0,1.15,0.57,0.17,0.33,0,0,Matches,12,6,471,0,1,1,1,0,0.19,0.00,0.19,0.19,0.19,0,11,14,1,1,4,8,,,0,,,,,,,,,,,,,,,24/25
358,Albert Lottin,fr FRA,"MF,FW",Castellón,22,2001,7.4,1,5,2,40.0,0.67,0.27,0.20,0.50,0,0,Matches,15,6,669,2,3,1,2,0,0.13,0.27,0.40,0.13,0.40,0,14,13,2,10,10,8,,,0,,,,,,,,,,,,,,,24/25
359,Miguel Loureiro,es ESP,DF,Huesca,27,1996,29.4,3,21,5,23.8,0.71,0.17,0.14,0.60,0,0,Matches,31,30,2647,1,4,3,8,1,0.10,0.03,0.14,0.10,0.14,0,45,23,0,48,56,38,,,0,,,,,,,,,,,,,,,24/25
360,Sergio Lozano,es ESP,MF,Levante,25,1999,13.4,0,26,8,30.8,1.95,0.60,0.00,0.00,0,0,Matches,40,9,1203,3,3,0,4,0,0.00,0.22,0.22,0.00,0.22,0,46,29,1,28,6,21,,,0,,,,,,,,,,,,,,,24/25
361,Oier Luengo,es ESP,DF,Oviedo,26,1997,23.3,2,13,4,30.8,0.56,0.17,0.15,0.50,0,0,Matches,28,24,2097,1,3,2,8,1,0.09,0.04,0.13,0.09,0.13,0,39,20,2,18,24,48,,,0,,,,,,,,,,,,,,,24/25
362,José Luis Morales,es ESP,"FW,MF",Levante,37,1987,29.6,11,55,24,43.6,1.86,0.81,0.20,0.46,0,0,Matches,42,36,2661,4,15,11,4,0,0.37,0.14,0.51,0.37,0.51,0,16,11,22,42,15,11,,,0,,,,,,,,,,,,,,,24/25
363,Luismi,es ESP,MF,Málaga,32,1992,26.1,0,3,1,33.3,0.11,0.04,0.00,0.00,0,0,Matches,30,27,2351,1,1,0,12,0,0.00,0.04,0.04,0.00,0.04,0,39,30,0,2,35,38,,,0,,,,,,,,,,,,,,,24/25
364,Luismi,es ESP,MF,Tenerife,23,2001,31.9,2,43,14,32.6,1.35,0.44,0.05,0.14,0,1,Matches,38,33,2870,8,10,2,2,1,0.06,0.25,0.31,0.06,0.31,0,34,61,6,249,12,34,,,0,,,,,,,,,,,,,,,24/25
365,Daniel Luna,co COL,MF,Cartagena,21,2003,10.6,3,17,5,29.4,1.61,0.47,0.18,0.60,0,0,Matches,17,11,950,1,4,3,2,0,0.28,0.09,0.38,0.28,0.38,0,10,13,3,6,9,7,,,0,,,,,,,,,,,,,,,24/25
366,Marcos Luna,es ESP,"DF,MF",Zaragoza,21,2003,15.8,2,5,3,60.0,0.32,0.19,0.40,0.67,0,0,Matches,26,15,1422,2,4,2,7,0,0.13,0.13,0.25,0.13,0.25,0,30,18,3,50,14,23,,,0,,,,,,,,,,,,,,,24/25
367,Awer Mabil,au AUS,"MF,FW",Castellón,28,1995,11.6,0,21,11,52.4,1.81,0.95,0.00,0.00,0,0,Matches,14,11,1042,6,6,0,1,0,0.00,0.52,0.52,0.00,0.52,0,13,9,7,56,2,7,,,0,,,,,,,,,,,,,,,24/25
368,Ian Mackay,es ESP,GK,Eldense,38,1986,19.5,0,0,0,,0.00,0.00,,,0,0,Matches,20,20,1755,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,0,0,,,0,31,1.59,82,51,62.2,4,5,11,4,20.0,3,0,0,0.0,24/25
369,Ander Madariaga,es ESP,MF,Eibar,22,2002,15.6,3,28,12,42.9,1.79,0.77,0.11,0.25,0,0,Matches,26,13,1408,0,3,3,2,0,0.19,0.00,0.19,0.19,0.19,0,26,25,3,12,15,14,,,0,,,,,,,,,,,,,,,24/25
370,Jon Magunazelaia,es ESP,MF,Córdoba,23,2001,6.4,0,16,3,18.8,2.48,0.47,0.00,0.00,0,0,Matches,20,5,580,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0,15,7,1,3,1,6,,,0,,,,,,,,,,,,,,,24/25
371,Alassán Manjam,gw GNB,FW,Tenerife,21,2002,0.9,0,2,1,50.0,2.34,1.17,0.00,0.00,0,0,Matches,2,0,77,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,3,0,2,0,,,0,,,,,,,,,,,,,,,24/25
372,Mantilla,es ESP,DF,Racing Sant,24,2000,11.2,0,4,2,50.0,0.36,0.18,0.00,0.00,0,0,Matches,14,11,1005,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,14,6,0,3,7,9,,,0,,,,,,,,,,,,,,,24/25
373,Manu,es ESP,DF,Levante,28,1996,3.6,0,2,0,0.0,0.55,0.00,0.00,,0,0,Matches,5,4,327,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,5,4,0,24,0,10,,,0,,,,,,,,,,,,,,,24/25
374,Fran Manzanara,es ESP,MF,Racing Ferrol,27,1996,20.6,0,17,3,17.6,0.82,0.15,0.00,0.00,0,0,Matches,24,21,1855,1,1,0,6,0,0.00,0.05,0.05,0.00,0.05,0,31,18,1,3,19,20,,,0,,,,,,,,,,,,,,,24/25
375,Nikola Maraš,rs SRB,DF,Sporting Gijón,28,1995,22.4,0,11,2,18.2,0.49,0.09,0.00,0.00,0,0,Matches,27,24,2019,1,1,0,5,0,0.00,0.04,0.04,0.00,0.04,0,23,15,1,1,21,16,,,0,,,,,,,,,,,,,,,24/25
376,Rai Marchán,es ESP,MF,Albacete,30,1993,7.7,1,4,2,50.0,0.52,0.26,0.25,0.50,0,0,Matches,19,8,694,0,1,1,4,1,0.13,0.00,0.13,0.13,0.13,0,12,3,0,1,19,10,,,0,,,,,,,,,,,,,,,24/25
377,Pere Marco,es ESP,FW,Castellón,20,2003,1.9,1,8,4,50.0,4.16,2.08,0.13,0.25,0,0,Matches,6,1,173,0,1,1,0,0,0.52,0.00,0.52,0.52,0.52,0,0,3,2,0,0,1,,,0,,,,,,,,,,,,,,,24/25
378,Alberto Marí,es ESP,FW,Zaragoza,23,2001,7.8,3,28,10,35.7,3.57,1.27,0.11,0.30,0,0,Matches,27,6,706,1,4,3,2,0,0.38,0.13,0.51,0.38,0.51,0,26,16,3,3,1,8,,,0,,,,,,,,,,,,,,,24/25
379,Juan María,es ESP,DF,Albacete,23,2001,17.1,1,16,4,25.0,0.94,0.23,0.06,0.25,0,0,Matches,28,14,1539,1,2,1,4,0,0.06,0.06,0.12,0.06,0.12,0,21,10,2,51,13,22,,,0,,,,,,,,,,,,,,,24/25
380,Carlos Marín,es ESP,GK,Córdoba,27,1997,40.0,0,0,0,,0.00,0.00,,,0,0,Matches,40,40,3600,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,1,7,0,0,0,3,,,0,60,1.50,142,91,57.7,14,12,14,9,22.5,5,5,0,50.0,24/25
381,Higinio Marín,es ESP,FW,Albacete,30,1993,10.9,9,40,25,62.5,3.67,2.29,0.10,0.16,5,5,Matches,22,10,981,2,11,4,3,0,0.83,0.18,1.01,0.37,0.55,0,14,22,15,4,1,4,,,0,,,,,,,,,,,,,,,24/25
382,Diego Mariño,es ESP,GK,Granada,34,1990,22.0,0,0,0,,0.00,0.00,,,0,0,Matches,23,22,1984,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,25,1.13,97,72,74.2,12,3,7,7,31.8,2,1,0,33.3,24/25
383,Nick Markanich,us USA,FW,Castellón,24,1999,4.7,2,15,6,40.0,3.19,1.28,0.13,0.33,0,0,Matches,13,5,423,0,2,2,2,0,0.43,0.00,0.43,0.43,0.43,0,8,8,4,1,2,3,,,0,,,,,,,,,,,,,,,24/25
384,Roger Martí,es ESP,FW,Cádiz,33,1991,12.4,4,26,11,42.3,2.09,0.89,0.15,0.36,0,0,Matches,22,14,1118,3,7,4,4,0,0.32,0.24,0.56,0.32,0.56,0,29,27,11,7,3,5,,,0,,,,,,,,,,,,,,,24/25
385,Aarón Martin,es ESP,MF,Tenerife,17,2006,18.0,2,23,6,26.1,1.28,0.33,0.09,0.33,0,0,Matches,28,18,1620,2,4,2,5,0,0.11,0.11,0.22,0.11,0.22,0,31,22,2,19,12,16,,,0,,,,,,,,,,,,,,,24/25
386,Álex Martín,es ESP,DF,Elche,26,1998,4.5,0,4,1,25.0,0.89,0.22,0.00,0.00,0,0,Matches,8,5,403,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,5,0,1,4,6,,,0,,,,,,,,,,,,,,,24/25
387,Ander Martin,es ESP,MF,Mirandés,23,2000,6.5,0,6,2,33.3,0.92,0.31,0.00,0.00,0,0,Matches,24,4,586,1,1,0,0,0,0.00,0.15,0.15,0.00,0.15,0,4,4,0,39,1,4,,,0,,,,,,,,,,,,,,,24/25
